INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
889,ABANK-0889,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 패키지보험(Korean Package Insurance Policy Form)의 제1부문 재산종합위험담보(Property All Risks)에 적용되는 확장담보조항(Special Extensions)에 대한 설명 으로 옳지 않은 것은?
① 잔존물 제거, 청소비용 담보(Debris Removal & Cost of Clean-up Extension): 직접적인 재물손해에 기인하여 손해를 입은 보험목적의 잔존물을 피보험자의 구내에서 제거하기 위하여 합리적으로 소요된 비용을 보상하며, 오염을 제거하거나 오탁에 대한 원상회복비용은 보상하지 아니한다.
② 일시적 철거비용담보(Temporary Removal): 보험증권에 부보된 기계장치, 공장시설, 재고자산, 신탁재산 등이 청소, 수리, 개량 또는 이와 유사한 목적으로 일시적으로 철거되어 이동하던 도중에 발생한 손해를 담보한다.
③ 특별비용 담보(Expediting Expense): 보험기간 중 담보위험으로 인하여 목적물에 손해가 발생한 경우 시간 외 수당, 야근수당, 급행운임 등 당해 손해 목적물의 임시적인 수리나 긴급한 수리 또는 대체에 합리적으로 소요된 추가비용을 특별히 정한 금액을 초과하지 않는 범위 내에서 보상한다.
④ 공공기관조항(Public Authorities Clause): 담보사고로 재산손해가 발생하여 복구하여야 할 경우, 복구와 관련된 제규정, 법령을 준수하기 위해 그에 필요한 제반조치를 취함으로써 발생한 추가 비용을 보상하며, 복구작업은 15개월 이내에 완료되어야 한다.",,X,4,,,0,,,,,,,,,,,,,
890,ABANK-0890,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관의 ‘보상하지 않는 손해’에 해당하지 않는 것은?
① 계약자, 피보험자 또는 이들의 법정대리인의 고의 또는 중대한 과실로 생긴 손해
② 자연발화로 연소된 다른 보험의 목적에 생긴 손해
③ 파열로 생긴 손해
④ 화재가 발생했을 때 생긴 도난으로 생긴 손해",,X,3,,,0,,,,,,,,,,,,,
891,ABANK-0891,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관의 ‘보험의 목적’에 대한 설명으로 옳은 것은?
① 건물의 부착물은 보험증권에 기재하여야만 보험의 목적이 된다.
② 실외 및 옥외에 쌓아둔 동산은 보험증권에 기재하지 않아도 다른 약정이 없으면 보험의 목적에 포함된다.
③ 통화, 유가증권, 인지, 우표 및 이와 비슷한 것은 보험증권에 기재하지 않아도 다른 약정이 없으면 보험의 목적에 포함된다.
④ 피보험자와 같은 세대에 속하는 사람의 소유물 (집기·비품 등)은 보험증권에 기재하지 않아도 다른 약정이 없으면 보험의 목적에 포함된다.",,X,2,,,0,,,,,,,,,,,,,
892,ABANK-0892,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관의 ‘대위권’에 대한 설명으로 옳지 않은 것은?
① 보험자가 손해를 보상한 금액이 피보험자가 입은 손해의 일부인 경우에는 보험자는 피보험자의 권리를 침해하지 않는 범위 내에서 대위권을 취득한다.
② 계약자 또는 피보험자는 회사가 취득한 권리를 행사 하거나 지키는 것에 관하여 필요한 조치를 하여야 하며 또한 회사가 요구하는 증거 및 서류를 제출 하여야 한다.
③ 이 약관의 대위권에 대한 조항에 따라 타인을 위한 계약의 경우에도 보험계약자에 대하여 대위권을 행사한다.
④ 보험자의 대위권은 계약자 또는 피보험자와 생계를 같이 하는 가족에 대한 것인 경우에는 그 권리를 취득할 수 없다.",,X,2,,,0,,,,,,,,,,,,,
893,ABANK-0893,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 특별약관에 대한 설명으로 옳지 않은 것은?
① 냉동(냉장)위험 특별약관은 구내에서의 화재로 냉동 (냉장)장치 또는 설비가 파괴, 변조 되어 온도의 변화로 보험의 목적인 냉동(냉장)물에 생긴 손해를 보상한다.
② 도난위험 특별약관은 보험의 목적이 강도 또는 절도로 생긴 도난, 훼손 또는 망가진 손해를 보상한다.
③ 급배수설비 누출손해 특별약관은 수조, 급배수설비 또는 수관이 우연한 사고로 인해 누수 또는 방수됨에 따라 보험의 목적에 생긴 직접손해를 보상한다.
④ 악의적인 파괴행위 특별약관은 계약자, 피보험자 또는 이들의 법정대리인의 고의적이고 악의적인 행위로 인한 보험의 목적에 생긴 손해를 보상한다.",,X,3,,,0,,,,,,,,,,,,,
894,ABANK-0894,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 구내폭발위험 특별약관에서 담보하는 위험에 대한 설명으로 옳은 것은?
① 급격한 산화반응을 포함하는 파괴 또는 그 현상
② 기관, 기기, 증기기관, 내연기관의 물리적인 폭발, 파열
③ 수도관, 수관, 유압기, 수압기 등의 물리적인 폭발, 파열
④ 기계의 운동부분 또는 회전부분이 분해되어 날아 흩어짐",,X,1,,,0,,,,,,,,,,,,,
895,ABANK-0895,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 풍수재위험 특별약관에서 보상하지 않는 손해에 해당하지 않는 것은?
① 바람, 비, 눈, 우박 또는 모래먼지가 들어옴으로써 생긴 손해
② 재해방지 또는 긴급피난에 필요한 조치로 보험의 목적에 생긴 손해
③ 풍재 또는 수재로 생긴 파열 또는 폭발의 손해
④ 추위, 서리, 얼음, 눈으로 생긴 손해",,X,4,,,0,,,,,,,,,,,,,
896,ABANK-0896,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 신체손해배상책임 특별약관 (특수건물)에 대한 설명으로 옳지 않은 것은?
① 신체손해배상책임 특별약관은 특수건물의 소유자가 화재로 타인이 사망하거나 부상함으로써 부담할 손해배상책임을 보상하며, 특수건물 소유자의 과실이 없는 경우에는 보상하지 않는다.
② 사망이나 후유장애의 보상한도는 1인당 1억5천만원 이고, 대물배상을 위한 의무 보험가입금액은 1사고당 10억원이다.
③ 특수건물의 화재로 인한 종업원의 사망이나 부상에 대해서 건물소유자가 부담하는 손해배상책임은 보상하지 않는다.
④ 특수건물이 양도된 경우에 양수인 또는 그 지정하는 자는 이 계약에 의한 피보험자의 권리의무를 승계한 것으로 본다. 제30회",,X,4,,,0,,,,,,,,,,,,,
897,ABANK-0897,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 아래의 조건에 따라 산출한 보험금으로 옳은 것은? <보험가입사항> ⦁보험종목 : 국문화재보험 보통약관 ⦁영위직종 : 판매시설 ⦁보험의 목적 및 가입금액 : 재고자산 4,000만원 <보험가액 및 손해액> ⦁보험가액 : 1억원 ⦁손해액: 재고자산 2,000만원, 손해방지비용 100만원, 기타협력비용 100만원
① 재고자산 800만원, 손해방지비용 40만원, 기타 협력비용 40만원
② 재고자산 1,000만원, 손해방지비용 50만원, 기타 협력비용 50만원
③ 재고자산 800만원, 손해방지비용 40만원, 기타 협력비용 100만원
④ 재고자산 1,000만원, 손해방지비용 50만원, 기타 협력비용 100만원",,X,2,,,0,,,,,,,,,,,,,
898,ABANK-0898,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험계약의 요율적용에서 ‘하나의 건물’에 대한 설명으로 옳지 않은 것은?
① 하나의 건물이란 건물의 외벽, 기둥, 보, 지붕의 어느 한 부분이라도 다른 건물과 이어지지 않고 모두 독립된 건물을 말한다.
② 하나의 건물이 구조급수를 달리하는 둘 이상의 부분으로 구성된 경우에는 그 중 최열급의 급수를 적용한다.
③ 콘크리트조 지붕의 옥상에 설치된 건물은 그 부분을 하나의 건물로 본다.
④ 달아낸 지붕은 그 부분을 하나의 건물로 보지 않는다.",,X,4,,,0,,,,,,,,,,,,,
899,ABANK-0899,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관의 ‘보험계약의 성립과 유지’에 대한 설명으로 옳지 않은 것은?
① 보험회사는 계약의 청약을 받고 보험료 전액 또는 제1회 보험료를 받은 경우에는 청약일부터 30일 이내에 승낙 또는 거절의 통지를 하며 통지가 없으면 승낙한 것으로 본다.
② 계약자, 피보험자 또는 이들의 대리인의 사기에 의하여 계약이 성립되었음을 보험회사가 증명하는 경우에는 계약일부터 5년 이내에 계약을 취소할 수 있다.
③ 보험회사가 약관의 중요한 내용을 설명하지 않은 때에는 계약자는 계약이 성립한 날부터 1개월 이내에 계약을 취소할 수 있다.
④ 계약을 맺을 때에 보험의 목적에 이미 사고가 발생 하였을 경우 이 계약은 무효로 한다.",,X,3,,,0,,,,,,,,,,,,,
900,ABANK-0900,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"재보험가격을산출하는Burning Cost 방법의단점으로 가장적합하지않은것은?
① 과거통계를사용하므로미래를적절히예측하는데 어려움이있다.
② 비비례재보험가격산출의경우과거사고발생통계가 부족하여통계의충분성이부족한경우가있다.
③ 계산이매우복잡하다.
④ 현재의재보험구조가과거에비해크게변했을경우 과거통계를사용하기곤란하다.",,X,4,,,0,,,,,,,,,,,,,
901,ABANK-0901,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"특약의균형(Treaty Balance)에대한다음설명중가장 적합한것은?
① 특약의질(Quality)을간접적으로나타내는비율이다.
② Treaty Limit을EPI(Expected Premium Income)로 나누어산출한수치를말한다.
③ 다수의전손사고가발생하는경우얼마의보험료가 소진되느냐의대비관계를말한다.
④ 특약의균형이잘되어있을때재보험사로부터높은 이익수수료혜택을받을수있다.",,X,1,,,0,,,,,,,,,,,,,
902,ABANK-0902,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음중비례적재보험(Proportional Reinsurance)의특징 으로가장적합하지않은것은?
① 자본금이미약한출재사의지급능력문제해결가능
② 역선택의우려가적어상대적으로높은수수료율적용 가능
③ 보험가입금액을기준으로위험분산가능
④ 재보험사의수익률이높아모든재보험사가선호",,X,2,,,0,,,,,,,,,,,,,
903,ABANK-0903,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음중의무적임의재보험특약(Facultative Obligatory Treaty)이가지고있는재보사입장에서의단점으로가장 적합하지않은것은?
① 수재위험을통제할수없다.
② 출재사에의한역선택(Anti-Selection)의가능성이있다.
③ 비례적재보험이나초과손해액재보험과같이지속적인 출재물량이확보되지않는다.
④ 다른비례적재보험에비하여수수료율이높다.",,X,4,,,0,,,,,,,,,,,,,
904,ABANK-0904,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"재보험을중개할수있는중개사에대한다음설명중 가장적절한것은?
① 손해보험중개사만재보험을중개할수있다.
② 손해보험중개사와생명보험중개사만재보험을중개할수 있다.
③ 손해보험중개사와제3보험중개사만재보험을중개할수 있다.
④ 손해보험중개사, 생명보험중개사, 제3보험중개사모두 재보험을중개할수있다.",,X,2,,,0,,,,,,,,,,,,,
905,ABANK-0905,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"보험회사는예상투자수익을감안하여재보험료를산정 하는재보험계약을체결한후계약체결내용을1개월 이내에제출해야한다. 다음중어디에제출해야하는가?
① 금융위원회
② 금융감독원
③ 손해보험협회
④ 보험개발원",,X,4,,,0,,,,,,,,,,,,,
906,ABANK-0906,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"손해보험재보험회계계정과목에대한다음설명중가장 적절하지않은것은?
① 수재보험료는재보험계약에의하여수입된보험료 및해외에서수재한프론팅보험료이다.
② 수재보험금은재보험계약의보험사고로출재사에게 지급한보험금이다.
③ 수재보험수수료는재보험특약에의하여수재보험료 중출재사에지급한수수료이다.
④ 수재예탁금이자는재보험특약에의한특약수재예탁 금에서발생한지급이자이다.",,X,3,,,0,,,,,,,,,,,,,
907,ABANK-0907,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"재보험계약에있어서보유액(Retention)이란원보험자가 보유하는위험에대한책임액이다. 일반적으로보유액은 ( )으로(로) 표시할수있는데다음중맞는것은? I. 보유금액(Amount) II. 원보험가입금액에대한비율
① I 만맞음
② II 만맞음
③ I, II 모두맞음
④ I, II 둘다아님",,X,4,,,0,,,,,,,,,,,,,
908,ABANK-0908,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음중재보험계약인수시고려할exposure의수가증가 할수록손해율은더욱안정된다는것을설명하는것은?
① Law of retention
② Law of large number
③ Burning cost
④ Surplus relief",,X,4,,,0,,,,,,,,,,,,,
909,ABANK-0909,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음중비비례특약(Non-Proportional Treaty)에서사용 되는것이아닌것은?
① Ultimate Net Loss
② Sliding Scale Commission
③ Drop Down Cover
④ Umbrella Cover",,X,2,,,0,,,,,,,,,,,,,
910,ABANK-0910,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음중국문화재보험에서보험기간중보험료의추징 및환급계산방식이다른하나는?
① 보험의목적에위험이증가또는감소되는경우
② 보험계약에서담보하지않는위험으로인하여보험의 목적이멸실되어보험계약자가해지를청구하는경우
③ 법령에의하여보험의목적이철거, 양도또는이전 되어해지하는경우
④ 동일한보험의목적에동일조건의새로운화재보험 계약을체결하면서현재의보험계약을해지하는경우",,X,2,,,0,,,,,,,,,,,,,
